ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,ip_proto,trans_depth,method,host,uri,referrer,version,user_agent,origin,request_body_len,response_body_len,status_code,status_msg,info_code,info_msg,tags,username,password,proxied,orig_fuids,orig_filenames,orig_mime_types,resp_fuids,resp_filenames,resp_mime_types,label,binary_label
2026-05-16 14:39:21.877331972,CzI3Gh3nY6jYbtq5N4,172.30.0.40,42564,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/,,1.1,Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Version/17.0 Mobile Safari/604.1,,0.0,2525.0,200.0,OK,,,(empty),,,,,,,FF5ty01BMf4Ixi9UK4,,text/html,normal,0
2026-05-16 14:39:21.962523937,ChABNu3s8Iat7PWu4e,172.30.0.10,57700,172.30.0.40,80,tcp,,0 days 00:00:18.692808,2439.0,256512.0,OTH,T,T,0.0,DdAatWR,42.0,4647.0,52.0,260744.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:39:21.962728977,CW3TpD6cbDc01Afo1,172.30.0.40,42570,172.30.0.30,8080,tcp,http,0 days 00:00:00.002265,370.0,2700.0,SF,T,T,0.0,ShADadFf,7.0,742.0,5.0,2968.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:39:21.962853909,CW3TpD6cbDc01Afo1,172.30.0.40,42570,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/,,1.1,Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Version/17.0 Mobile Safari/604.1,,0.0,2525.0,200.0,OK,,,(empty),,,,,,,FDIt1X3btw9fjY2MD3,,text/html,normal,0
2026-05-16 14:39:21.978257895,Cw1NCp2zR7Bd5Y7vVg,172.30.0.10,58212,172.30.0.40,80,tcp,http,0 days 00:00:00.002970,332.0,2684.0,SF,T,T,0.0,ShADadfF,6.0,652.0,6.0,3004.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:39:21.978455067,Cw1NCp2zR7Bd5Y7vVg,172.30.0.10,58212,172.30.0.40,80,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/,,1.1,Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 Chrome/124.0 Mobile Safari/537.36,,0.0,2525.0,200.0,OK,,,(empty),,,,,,,FmdRwZjQ2UWeqChZ6,,text/html,normal,0
2026-05-16 14:39:21.978579998,CvMj6u27treG4fNOmi,172.30.0.40,42576,172.30.0.30,8080,tcp,http,0 days 00:00:00.002209,356.0,2700.0,SF,T,T,0.0,ShADadFf,7.0,728.0,5.0,2968.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:39:21.978698015,CvMj6u27treG4fNOmi,172.30.0.40,42576,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/,,1.1,Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 Chrome/124.0 Mobile Safari/537.36,,0.0,2525.0,200.0,OK,,,(empty),,,,,,,FmRreW3Cw1tZnTR5zi,,text/html,normal,0
2026-05-16 14:39:21.995706081,CpEi0C1ZDYohge8DE6,172.30.0.10,42442,172.30.0.40,80,tcp,,0 days 00:00:49.000234,1615.0,13445.0,OTH,T,T,0.0,DdA,14.0,2343.0,9.0,13913.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:39:21.995918036,Ck1o0V1hYv76Sm8G65,172.30.0.40,42578,172.30.0.30,8080,tcp,http,0 days 00:00:00.001847,342.0,2700.0,SF,T,T,0.0,ShADadFf,7.0,714.0,5.0,2968.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:39:21.996051073,Ck1o0V1hYv76Sm8G65,172.30.0.40,42578,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/,,1.1,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,,0.0,2525.0,200.0,OK,,,(empty),,,,,,,FOcYf82XckO0JQ43n7,,text/html,normal,0
2026-05-16 14:39:22.025083065,CAeOLK2fFMHQNYvgd4,172.30.0.10,58224,172.30.0.40,80,tcp,http,0 days 00:00:00.002730,308.0,2684.0,SF,T,T,0.0,ShADadfF,6.0,628.0,6.0,3004.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:39:22.025275946,CAeOLK2fFMHQNYvgd4,172.30.0.10,58224,172.30.0.40,80,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/,,1.1,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,,0.0,2525.0,200.0,OK,,,(empty),,,,,,,F5fzzX3d5eUC8y6az8,,text/html,normal,0
2026-05-16 14:39:22.025403023,CrJVOidrgybX73LYi,172.30.0.40,42590,172.30.0.30,8080,tcp,http,0 days 00:00:00.003134,332.0,2700.0,SF,T,T,0.0,ShADadFf,7.0,704.0,5.0,2968.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:39:22.025542021,CrJVOidrgybX73LYi,172.30.0.40,42590,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/,,1.1,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,,0.0,2525.0,200.0,OK,,,(empty),,,,,,,FhVOU52aP8ytfTDkD2,,text/html,normal,0
2026-05-16 14:39:22.025768995,CWmPw02DGRvA0DihMi,172.30.0.10,58236,172.30.0.40,80,tcp,http,0 days 00:00:00.003757,340.0,2684.0,SF,T,T,0.0,ShADadfF,6.0,660.0,6.0,3004.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:39:22.025935888,CWmPw02DGRvA0DihMi,172.30.0.10,58236,172.30.0.40,80,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/,,1.1,Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 Chrome/124.0 Mobile Safari/537.36,,0.0,2525.0,200.0,OK,,,(empty),,,,,,,FE1WQoKT5bWdomST8,,text/html,normal,0
2026-05-16 14:39:22.026057005,CjR2J54Oq4FOR8STyg,172.30.0.40,42594,172.30.0.30,8080,tcp,http,0 days 00:00:00.002966,364.0,2700.0,SF,T,T,0.0,ShADadFf,7.0,736.0,5.0,2968.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:39:22.026133060,CjR2J54Oq4FOR8STyg,172.30.0.40,42594,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/,,1.1,Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 Chrome/124.0 Mobile Safari/537.36,,0.0,2525.0,200.0,OK,,,(empty),,,,,,,FCddLQ3QHLBeeNZGP,,text/html,normal,0
2026-05-16 14:39:22.056687117,CDkUXH2sFQPfVIXZz4,172.30.0.10,58240,172.30.0.40,80,tcp,http,0 days 00:00:00.717817,368.0,122088.0,RSTO,T,T,0.0,ShADadtWR,24.0,1636.0,30.0,124440.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:39:22.056830883,CDkUXH2sFQPfVIXZz4,172.30.0.10,58240,172.30.0.40,80,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/download,,1.1,Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Version/17.0 Mobile Safari/604.1,,0.0,121674.0,200.0,OK,,,(empty),,,,,,,FI65LQ3Fku8OZmeOi3,,text/plain,normal,0
2026-05-16 14:39:22.056942940,CBwSPM2Mh6StJjSsEe,172.30.0.40,42602,172.30.0.30,8080,tcp,http,0 days 00:00:00.717804,387.0,2874851.0,RSTO,T,T,0.0,ShADadtWR,106.0,5943.0,244.0,2892539.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:39:22.057059050,CBwSPM2Mh6StJjSsEe,172.30.0.40,42602,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/download,,1.1,Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Version/17.0 Mobile Safari/604.1,,0.0,2872424.0,200.0,OK,,,(empty),,,,,,,FcvOZG1nBXSUemdsl7,,text/plain,normal,0
2026-05-16 14:39:22.060795069,CUNVDB2FUcU9bEztl4,172.30.0.10,57774,172.30.0.40,80,tcp,,0 days 00:00:06.763847,2363.0,184981.0,OTH,T,T,0.0,DadAtWR,33.0,4103.0,42.0,189269.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:39:22.060925961,CKkPBp1VYwNewooqBb,172.30.0.40,42614,172.30.0.30,8080,tcp,http,0 days 00:00:00.002605,2038.0,720.0,SF,T,T,0.0,ShADadFf,7.0,2410.0,5.0,988.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:39:22.061048031,CKkPBp1VYwNewooqBb,172.30.0.40,42614,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,POST,target_nginx,/rudy,,1.1,Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 Chrome/124.0 Mobile Safari/537.36,,1607.0,546.0,200.0,OK,,,(empty),,,,FlST7c4jHNCeCDPVSd,,text/plain,FoV6rs2rgPTNaYt49c,,text/html,normal,0
2026-05-16 14:39:22.066026926,C95b1u3bCSGmwM7dUh,172.30.0.10,58254,172.30.0.40,80,tcp,http,0 days 00:00:00.003700,563.0,703.0,SF,T,T,0.0,ShADadfF,7.0,935.0,7.0,1075.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:39:22.066296100,C95b1u3bCSGmwM7dUh,172.30.0.10,58254,172.30.0.40,80,,,,,,,,,,,,,,,,,1.0,POST,target_nginx,/rudy,,1.1,Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 Chrome/124.0 Mobile Safari/537.36,,147.0,545.0,200.0,OK,,,(empty),,,,FGMSbXZki2496Re0k,,text/plain,FNv45u4r8jQuQu36F3,,text/html,normal,0
2026-05-16 14:39:22.066596985,C9lUz94PEygLICIxw5,172.30.0.40,42622,172.30.0.30,8080,tcp,http,0 days 00:00:00.002405,587.0,719.0,SF,T,T,0.0,ShADadFf,7.0,959.0,5.0,987.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:39:22.066704034,C9lUz94PEygLICIxw5,172.30.0.40,42622,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,POST,target_nginx,/rudy,,1.1,Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 Chrome/124.0 Mobile Safari/537.36,,147.0,545.0,200.0,OK,,,(empty),,,,FS7XtC4qmP03EAsts9,,text/plain,Fzdo9XBqGR8bpp3d8,,text/html,normal,0
2026-05-16 14:39:22.076154947,CMmagD14OnVcucnVjd,172.30.0.10,58258,172.30.0.40,80,tcp,http,0 days 00:00:00.004430,970.0,703.0,SF,T,T,0.0,ShADadfF,7.0,1342.0,7.0,1075.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:39:22.076380014,CMmagD14OnVcucnVjd,172.30.0.10,58258,172.30.0.40,80,,,,,,,,,,,,,,,,,1.0,POST,target_nginx,/rudy,,1.1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/124.0 Safari/537.36,,561.0,545.0,200.0,OK,,,(empty),,,,FVoM9g3YLCxbwY0To6,,text/plain,FlQNbY4SoTwfGIUDk,,text/html,normal,0
2026-05-16 14:39:22.076560974,CNylCp4NxwKrhAynna,172.30.0.40,42638,172.30.0.30,8080,tcp,http,0 days 00:00:00.002120,994.0,719.0,SF,T,T,0.0,ShADadFf,7.0,1366.0,5.0,987.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:39:22.076678991,CNylCp4NxwKrhAynna,172.30.0.40,42638,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,POST,target_nginx,/rudy,,1.1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/124.0 Safari/537.36,,561.0,545.0,200.0,OK,,,(empty),,,,Fh64jb1OSB5NwhQDck,,text/plain,Fai7XY3nk0aZYRHLMl,,text/html,normal,0
2026-05-16 14:39:22.106353998,CPajDr2XwGBLyYcG9,172.30.0.10,43916,172.30.0.40,80,tcp,,0 days 00:00:35.307449,1700.0,350179.0,OTH,T,T,0.0,DdAatWR,45.0,4064.0,59.0,355863.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:39:22.106615067,CrX8gB1GBQhK94LF2j,172.30.0.40,42650,172.30.0.30,8080,tcp,http,0 days 00:00:00.002337,380.0,2700.0,SF,T,T,0.0,ShADadFf,7.0,752.0,5.0,2968.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:39:22.106771946,CrX8gB1GBQhK94LF2j,172.30.0.40,42650,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/,,1.1,Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Version/17.0 Mobile Safari/604.1,,0.0,2525.0,200.0,OK,,,(empty),,,,,,,Fobx5J2JH7J7D6mkRf,,text/html,normal,0
2026-05-16 14:39:22.237709045,CHeRhx3ncTj8VHN7Cc,172.30.0.10,60984,172.30.0.40,80,tcp,,0 days 00:00:06.983441,713.0,233326.0,OTH,T,T,0.0,DdAtWaR,31.0,2361.0,40.0,236822.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:39:22.237899065,CvxzK24SiS22SlE7O5,172.30.0.40,42662,172.30.0.30,8080,tcp,http,0 days 00:00:00.001678,371.0,2700.0,SF,T,T,0.0,ShADadFf,7.0,743.0,5.0,2968.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:39:22.238003016,CvxzK24SiS22SlE7O5,172.30.0.40,42662,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/,,1.1,Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Version/17.0 Mobile Safari/604.1,,0.0,2525.0,200.0,OK,,,(empty),,,,,,,FUFaAk3E0yJaVRj01d,,text/html,normal,0
2026-05-16 14:39:22.284193039,C4rgLY2Qr4ns4B4hT5,172.30.0.10,42770,172.30.0.40,80,tcp,,0 days 00:00:43.613649,990.0,8067.0,OTH,T,T,0.0,DdA,8.0,1406.0,5.0,8327.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:39:22.284436941,C8qaqv3EkKMSBt3Uml,172.30.0.40,42664,172.30.0.30,8080,tcp,http,0 days 00:00:00.001970,349.0,2700.0,SF,T,T,0.0,ShADadFf,7.0,721.0,5.0,2968.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:39:22.284554005,C8qaqv3EkKMSBt3Uml,172.30.0.40,42664,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/,,1.1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/124.0 Safari/537.36,,0.0,2525.0,200.0,OK,,,(empty),,,,,,,F9Y5n13FyRnMGLA7Ud,,text/html,normal,0
2026-05-16 14:39:22.299941063,Clk7CR2Y87jvElYG29,172.30.0.10,58268,172.30.0.40,80,tcp,http,0 days 00:00:04.198903,317.0,491583.0,RSTO,T,T,0.0,ShADadtWWR,44.0,2637.0,68.0,495863.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:39:22.300127029,Clk7CR2Y87jvElYG29,172.30.0.10,58268,172.30.0.40,80,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/slow-read,,1.1,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,,0.0,490464.0,200.0,OK,,,(empty),,,,,,,FF4x7p4VstHTSbI1H2,,text/plain,normal,0
2026-05-16 14:39:22.300234079,CqBQJm2uCBTQatxuu3,172.30.0.40,42670,172.30.0.30,8080,tcp,http,0 days 00:00:04.198732,341.0,3017764.0,RSTO,T,T,0.0,ShADadtWR,99.0,5521.0,194.0,3029308.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:39:22.300357103,CqBQJm2uCBTQatxuu3,172.30.0.40,42670,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/slow-read,,1.1,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,,0.0,3015224.0,200.0,OK,,,(empty),,,,,,,FdyOkn2nWXF4yy4Y5b,,text/plain,normal,0
2026-05-16 14:39:22.491224051,Ci3PD11kMLxLZCvyZ2,172.30.0.10,58284,172.30.0.40,80,tcp,http,0 days 00:00:00.502035,330.0,653905.0,RSTO,T,T,0.0,ShADadtWR,33.0,2078.0,48.0,657929.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:39:22.491426945,Ci3PD11kMLxLZCvyZ2,172.30.0.10,58284,172.30.0.40,80,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/download,,1.1,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,,0.0,652498.0,200.0,OK,,,(empty),,,,,,,FMEXJt3peSuWSgRTv,,text/plain,normal,0
2026-05-16 14:39:22.491522074,C6XnIT1OuLhcw5gH1e,172.30.0.40,42672,172.30.0.30,8080,tcp,http,0 days 00:00:00.502062,349.0,7731467.0,RSTO,T,T,658960.0,ShADadttgWR,263.0,14165.0,515.0,7617679.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:39:22.491652966,C6XnIT1OuLhcw5gH1e,172.30.0.40,42672,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/download,,1.1,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,,0.0,3750736.0,200.0,OK,,,(empty),,,,,,,F87Gxz179WE17yv3X5,,text/plain,normal,0
2026-05-16 14:39:22.514687060,CrAxo3Mi4KQLCvXl7,172.30.0.10,43032,172.30.0.40,80,tcp,,0 days 00:00:55.342445,1695.0,13445.0,OTH,T,T,0.0,DdA,14.0,2423.0,9.0,13913.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:39:22.514934063,C8c4Hh1cZX1R0eils9,172.30.0.40,42686,172.30.0.30,8080,tcp,http,0 days 00:00:00.001994999,358.0,2700.0,SF,T,T,0.0,ShADadFf,7.0,730.0,5.0,2968.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:39:22.515105963,C8c4Hh1cZX1R0eils9,172.30.0.40,42686,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/,,1.1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/124.0 Safari/537.36,,0.0,2525.0,200.0,OK,,,(empty),,,,,,,F3NRws2iNSibd68Uq2,,text/html,normal,0
2026-05-16 14:39:22.578907967,ChOMkY19gQufCqCgSe,172.30.0.10,36406,172.30.0.40,80,tcp,,0 days 00:00:43.761965,2079.0,253750.0,OTH,T,T,0.0,DdAtWaR,42.0,4311.0,48.0,259574.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:39:22.579108000,C32mHw1v1KNwTMKwF7,172.30.0.40,42700,172.30.0.30,8080,tcp,http,0 days 00:00:00.001858,364.0,2700.0,SF,T,T,0.0,ShADadFf,7.0,736.0,5.0,2968.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:39:22.579237938,C32mHw1v1KNwTMKwF7,172.30.0.40,42700,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/,,1.1,Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 Chrome/124.0 Mobile Safari/537.36,,0.0,2525.0,200.0,OK,,,(empty),,,,,,,FLaYlq49KaiCb12yj6,,text/html,normal,0
2026-05-16 14:39:22.582900047,Cjas3g2DV6yKL7P3Rg,172.30.0.10,42960,172.30.0.40,80,tcp,,0 days 00:00:51.509131,16259.0,17699.0,OTH,T,T,0.0,DadA,33.0,17975.0,22.0,18843.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:39:22.583110094,C7bYuG4GfHhJrPXoSg,172.30.0.40,42710,172.30.0.30,8080,tcp,http,0 days 00:00:00.002738,2953.0,720.0,SF,T,T,0.0,ShADadFf,7.0,3325.0,5.0,988.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:39:22.583256960,C7bYuG4GfHhJrPXoSg,172.30.0.40,42710,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,POST,target_nginx,/rudy,,1.1,Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Version/17.0 Mobile Safari/604.1,,2507.0,546.0,200.0,OK,,,(empty),,,,FnL6CF2UR0rETxqgj4,,text/plain,FqagzE2n2EwXqQSLFe,,text/html,normal,0
2026-05-16 14:39:22.593770981,CjoF3d1TTVLFmKH9P8,172.30.0.40,42716,172.30.0.30,8080,tcp,http,0 days 00:00:00.001940,365.0,2700.0,SF,T,T,0.0,ShADadFf,7.0,737.0,5.0,2968.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:39:22.593925953,CjoF3d1TTVLFmKH9P8,172.30.0.40,42716,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/,,1.1,Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 Chrome/124.0 Mobile Safari/537.36,,0.0,2525.0,200.0,OK,,,(empty),,,,,,,F72HKT1cW2d0e0Yva6,,text/html,normal,0
2026-05-16 14:39:22.625325918,CkhuVI2RLHrPLFV00i,172.30.0.10,42986,172.30.0.40,80,tcp,,0 days 00:00:52.598251,2470.0,5520.0,OTH,T,T,0.0,DadA,17.0,3354.0,12.0,6144.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:39:22.625523090,CRjKPs3aNcrNIkCmNi,172.30.0.40,42724,172.30.0.30,8080,tcp,http,0 days 00:00:00.002130,607.0,719.0,SF,T,T,0.0,ShADadFf,7.0,979.0,5.0,987.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:39:22.625643015,CRjKPs3aNcrNIkCmNi,172.30.0.40,42724,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,POST,target_nginx,/rudy,,1.1,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,,190.0,545.0,200.0,OK,,,(empty),,,,FNl3Y83BfEGJF1J87f,,text/plain,FpcZxi2BGb2Atga7I4,,text/html,normal,0
2026-05-16 14:39:22.651086092,C1gMnekkl18gD3MMj,172.30.0.10,39588,172.30.0.40,80,tcp,,0 days 00:00:10.340884,1047.0,186413.0,OTH,T,T,0.0,DdAtWaR,30.0,2631.0,37.0,190505.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:39:22.651274920,CCo8Cg39zTSVW33Woh,172.30.0.40,42736,172.30.0.30,8080,tcp,http,0 days 00:00:00.002111,365.0,2700.0,SF,T,T,0.0,ShADadFf,7.0,737.0,5.0,2968.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:39:22.651421070,CCo8Cg39zTSVW33Woh,172.30.0.40,42736,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/,,1.1,Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 Chrome/124.0 Mobile Safari/537.36,,0.0,2525.0,200.0,OK,,,(empty),,,,,,,FaWV3S11UsmnnnC2z,,text/html,normal,0
2026-05-16 14:39:22.760881901,Cf3VHj4uYMQXPKkAg,172.30.0.40,42750,172.30.0.30,8080,tcp,http,0 days 00:00:00.001742,364.0,2700.0,SF,T,T,0.0,ShADadFf,7.0,736.0,5.0,2968.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:39:22.761025906,Cf3VHj4uYMQXPKkAg,172.30.0.40,42750,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/,,1.1,Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 Chrome/124.0 Mobile Safari/537.36,,0.0,2525.0,200.0,OK,,,(empty),,,,,,,FTZRu2VK0WKC2hS08,,text/html,normal,0
2026-05-16 14:39:22.846441984,CXCsxl1pEp2Qu61k7c,172.30.0.10,58286,172.30.0.40,80,tcp,http,0 days 00:00:01.140464,317.0,1097548.0,RSTO,T,T,0.0,ShADadtWR,40.0,2429.0,92.0,1104527.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:39:22.846637964,CXCsxl1pEp2Qu61k7c,172.30.0.10,58286,172.30.0.40,80,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/download,,1.1,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,,0.0,1095181.0,200.0,OK,,,(empty),,,,,,,FB9ELg1ywvaBoH8Pcj,,text/plain,normal,0
2026-05-16 14:39:22.846760035,CKKjVx18XTXa90Wjnb,172.30.0.40,42762,172.30.0.30,8080,tcp,http,0 days 00:00:01.140402,341.0,7365965.0,RSTO,T,T,2522162.0,ShADadtWgR,213.0,11509.0,320.0,5119643.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:39:22.846863031,CKKjVx18XTXa90Wjnb,172.30.0.40,42762,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/download,,1.1,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,,0.0,2920312.0,200.0,OK,,,(empty),,,,,,,FsTwWJ32u8c0wt9ke7,,text/plain,normal,0
2026-05-16 14:39:22.891664982,Ce7eZv2I8CMWCrm9cl,172.30.0.10,50582,172.30.0.40,80,tcp,,0 days 00:00:32.712568,7249.0,128856.0,OTH,T,T,0.0,DadAtWR,42.0,9445.0,42.0,132488.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:39:22.891938925,Cp9MYP1D2rGKWs64G6,172.30.0.40,42774,172.30.0.30,8080,tcp,http,0 days 00:00:00.002020,1643.0,720.0,SF,T,T,0.0,ShADadFf,7.0,2015.0,5.0,988.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
